,UTC Gregorian,altitude (km),x-coordinate,y-coordinate,z-coordinate,x velocity,y velocity,z velocity
19,2024-03-19 00:38:54.483,498.9312150849282,2825.782504131153,-4513.591430897587,-2042.583218362363,2.60057384735789,-4.105808734469669,-5.972091882326207
20,2024-03-19 00:40:53.099,496.7820298750066,3105.172831773983,-4961.449727966336,-2787.280264167613,2.105340248079433,-3.432936831323333,-6.565890602878812
21,2024-03-19 00:43:02.483,494.958913639286,3341.07099448108,-5353.80617525303,-3671.677085632247,1.537303608308445,-2.619483013037386,-7.080890896417483
22,2024-03-19 00:45:03.798,493.8647901132326,3494.436100650612,-5622.156690312084,-4553.136009736501,0.9895802278822838,-1.796048336495635,-7.428343519035014
23,2024-03-19 00:47:06.251,493.4425124196569,3581.524190475042,-5788.889881111514,-5477.128196374289,0.4331252397103729,-0.9212281773180158,-7.639193862675937
24,2024-03-19 00:49:11.984,493.7525678166039,3600.404716059918,-5846.687963959413,-6443.387935693346,-0.1305517957234049,0.0050437370173331,-7.70521960370744
25,2024-03-19 00:51:25.343,494.8782932234672,3544.222577185354,-5779.828858059816,-7466.333275029421,-0.7073583830089644,0.9975248119504556,-7.607245177523382
26,2024-03-19 00:53:30.719,496.6026716314,3423.111987022039,-5596.735510161535,-8406.114983158137,-1.218755661533675,1.919782981874921,-7.359423971716419
27,2024-03-19 00:55:32.165,498.7679901763595,3246.893303598124,-5310.689362431065,-9278.22252952394,-1.67636128938246,2.784759573615976,-6.980315151050288
28,2024-03-19 00:57:36.315,501.3305309451462,3012.096849174219,-4912.391464918637,-10113.81432410109,-2.097673906032896,3.622362671534574,-6.458961352026515
29,2024-03-19 00:59:34.815,503.9420349031898,2742.156145247587,-4438.653899893077,-10843.87555530053,-2.449644513016096,4.362244629969141,-5.844583284498588
30,2024-03-19 01:01:46.274,506.8255742354177,2397.869806639377,-3815.775849193964,-11560.81764410079,-2.776770898812761,5.097873900655455,-5.043241369764799
31,2024-03-19 01:03:50.003,509.3361171032448,2038.61573886068,-3147.124650389034,-12132.89103952824,-3.01951194246372,5.693658445025333,-4.189171468562314
32,2024-03-19 01:05:53.163,511.4715532965411,1655.20709973493,-2414.740849043846,-12592.3081984558,-3.19565876605169,6.181103934485387,-3.2595686274304
33,2024-03-19 01:07:58.943,513.1391646702768,1245.532831801066,-1612.164881796584,-12939.17410177775,-3.30686017104274,6.559556830982062,-2.246788209431795
34,2024-03-19 01:10:11.282,514.2238663877542,804.2724682289436,-725.345239077335,-13163.27780683906,-3.349143071437338,6.81825811532974,-1.133885728367888
35,2024-03-19 01:12:16.977,514.5627393668938,384.4347149202872,139.8455778449116,-13238.03267155478,-3.320072352430095,6.92532768452867,-0.0536259645440168
36,2024-03-19 01:14:18.063,514.2502184314108,-12.78077160816292,978.032173643422,-13181.36086193655,-3.231114227812885,6.897599344084939,0.9882571168390444
37,2024-03-19 01:16:20.927,513.3376642973371,-401.2741310026645,1817.026073041564,-12995.84224597943,-3.083625338185593,6.737659853058732,2.026912631765912
38,2024-03-19 01:18:30.726,511.8206612074046,-788.3060094006805,2672.944092650464,-12663.66647986432,-2.870662665358554,6.426713693049718,3.082418492226288
39,2024-03-19 01:20:38.654,509.9120829216945,-1139.364502861403,3468.114713823988,-12206.06613171052,-2.609932881264077,5.982712317489635,4.059442192522526
40,2024-03-19 01:22:40.699,507.8684417649974,-1440.628706212123,4166.261299778185,-11657.60217174765,-2.32105101319263,5.439295862384206,4.914450135759724
41,2024-03-19 01:24:44.795,505.7408962734744,-1708.704743890671,4801.227051723422,-10998.57174452716,-1.994558205955986,4.77662416008251,5.689762610227862
42,2024-03-19 01:26:54.155,503.6593589948297,-1943.228704154064,5368.733465834186,-10216.47545879637,-1.627544968672122,3.980778127125267,6.380744992615738
43,2024-03-19 01:29:03.820,501.8970932757184,-2129.382678401113,5828.144812899222,-9351.420175278692,-1.241529778073768,3.09159977677363,6.938663755393597
44,2024-03-19 01:31:07.349,500.6652839930939,-2259.563055741833,6154.109795637292,-8468.47314538413,-0.8655038629698155,2.176310981980202,7.333712286032107
45,2024-03-19 01:33:10.532,499.9738480339347,-2343.047077438038,6363.395742878825,-7548.00963291995,-0.4906183851990523,1.215137950219612,7.587160947444661
46,2024-03-19 01:35:18.277,499.8836354949763,-2381.286190955215,6453.190139966006,-6570.115177175328,-0.1101355345446455,0.1871268177149615,7.696543816004779
47,2024-03-19 01:37:33.278,500.4899708214689,-2369.967960337386,6404.364609791166,-5532.903400427505,0.274020564210688,-0.9102773471494396,7.639911679153479
48,2024-03-19 01:39:38.597,501.6477848647055,-2314.504548138812,6226.977852541442,-4587.067488304379,0.6067529962301421,-1.91697438431491,7.430082491358212
49,2024-03-19 01:41:39.483,503.2150639536221,-2223.125736217642,5938.000442803966,-3708.184439778868,0.9001252812258216,-2.857442329689804,7.088210264659168
50,2024-03-19 01:43:42.781,505.1411126378416,-2095.351043681237,5529.00184027949,-2862.645663479479,1.166620054052625,-3.766954922830497,6.605185847559396
51,2024-03-19 01:45:53.924,507.3785881234908,-1925.95681086997,4975.533069132423,-2037.695045974148,1.409453913234285,-4.659225880421447,5.953113189641465
52,2024-03-19 01:48:05.886,509.6224627486472,-1726.333425374899,4306.723581729409,-1302.616347302791,1.608141458927215,-5.459164441179484,5.167268405710116
53,2024-03-19 01:50:11.239,511.5546084533216,-1515.244390858165,3580.342428327081,-707.2581640515564,1.752465021028304,-6.111529710346786,4.316034755565004
54,2024-03-19 01:52:16.050,513.1156930629913,-1289.82615510641,2783.08273750328,-225.9462329432598,1.852413439948347,-6.643402024123622,3.384070487423837
55,2024-03-19 01:54:23.000,514.1878470851161,-1050.561195368743,1912.268222302989,139.8176672350723,1.90962325602166,-7.052604651515868,2.368530760128733
56,2024-03-19 01:56:33.132,514.6344363472963,-800.69260853434,975.1275995722316,377.5086253226547,1.923184633703333,-7.324867434588277,1.278061303926327
57,2024-03-19 01:58:36.089,514.390866446457,-565.4943322175841,66.00562775419804,469.8945046279921,1.896324932334884,-7.439340390713065,0.2222661980364307
58,2024-03-19 02:00:35.835,513.524882218082,-341.7117334341277,-824.6932196364339,434.6305155398703,1.835937263542141,-7.414677106707768,-0.8104114932928325
59,2024-03-19 02:02:38.745,512.0314017766113,-121.5019066038217,-1727.319662718374,270.5479111021708,1.742322504918321,-7.249456893401623,-1.85540236905982
60,2024-03-19 02:04:53.147,509.7997209827909,103.9941137874863,-2680.65728622688,-53.50494267854354,1.608115223062209,-6.909524859594036,-2.957681648003026
61,2024-03-19 02:07:04.018,507.1795328383896,304.4205970396835,-3554.809386679618,-507.4524042621976,1.451014852284872,-6.425026382595203,-3.967325345992401
62,2024-03-19 02:09:04.647,504.5388584004568,469.787254119216,-4296.499304013007,-1038.46394863718,1.288261857054686,-5.85264896849657,-4.82329912351074
63,2024-03-19 02:11:03.553,501.8917327910749,612.8109014740575,-4953.452179368954,-1657.952165922749,1.11579115644766,-5.180311799682549,-5.581048795902365
64,2024-03-19 02:13:09.565,499.2252531914382,741.4593535911887,-5555.82642698062,-2406.237691432817,0.9251491023129872,-4.363669345200829,-6.275583564885709
65,2024-03-19 02:15:23.335,496.7610966851053,851.4848568493285,-6075.94428504389,-3287.488829251087,0.7198581169711249,-3.397249903027046,-6.875230812742208
66,2024-03-19 02:17:31.257,494.9404185037301,931.1353635566056,-6447.227435410193,-4195.945806588697,0.526342446022023,-2.396912969492095,-7.30352733651918
67,2024-03-19 02:19:34.973,493.8098432331444,985.0365137749434,-6681.180429326535,-5117.732966134845,0.3466043708128627,-1.378498291316803,-7.573997821141876
68,2024-03-19 02:21:40.373,493.3791731747615,1017.666746608598,-6787.621844125322,-6076.898871073234,0.1760962774824183,-0.3157931232272003,-7.69828615001962
69,2024-03-19 02:23:49.038,493.7173025890497,1029.908544151173,-6757.482072743563,-7067.079206290406,0.0171883253453523,0.7839456382480446,-7.6663556292524
70,2024-03-19 02:25:55.540,494.7940799011321,1023.186781886385,-6590.508397032101,-8026.611008982425,-0.1201124747003096,1.851822494813112,-7.478187276424362
71,2024-03-19 02:27:59.484,496.4874339544194,1001.011549365308,-6297.813447177179,-8934.426395244058,-0.2342015280910942,2.863822964204763,-7.146861988757808
72,2024-03-19 02:30:05.273,498.7276874242616,965.4221609840932,-5875.774379802839,-9804.808622187647,-0.3278602267703171,3.835430233570293,-6.668755504057395
73,2024-03-19 02:32:15.463,501.4269292826302,917.7336468677784,-5315.182443419766,-10633.16671087376,-0.4006264134936579,4.761231007930478,-6.033900933110639
74,2024-03-19 02:34:16.757,504.1092700385288,866.1511132784433,-4689.893660902099,-11323.19210333817,-0.4464278542934334,5.533231693075849,-5.326318468310525
75,2024-03-19 02:36:18.292,506.7768640663944,810.1478905573613,-3975.529689241348,-11922.3739080919,-0.471856656698137,6.204245797030131,-4.51867528603275
76,2024-03-19 02:38:22.509,509.3022109589492,750.947392844557,-3168.348719681362,-12427.86289928668,-0.4781559537467762,6.770944205377035,-3.606985801168592
77,2024-03-19 02:40:29.840,511.5070605053606,690.643563247334,-2276.38365888181,-12823.73320226892,-0.4661431556169144,7.21540777465806,-2.600506991700921
78,2024-03-19 02:42:44.996,513.2607281506325,629.4935725042669,-1278.272356815829,-13099.68670173681,-0.4360679085445132,7.526095801979228,-1.475256153335355
79,2024-03-19 02:44:53.968,514.2603928488243,575.8313991927644,-297.1715375871247,-13218.882783544,-0.3942635200937473,7.661467619503547,-0.3699741312760561
80,2024-03-19 02:46:57.870,514.5498423412728,529.9291668854185,652.3352538699594,-13198.45311625982,-0.3455854371560332,7.64055060046519,0.6991905082352854
81,2024-03-19 02:49:00.957,514.18813345339,490.63055731332,1583.993767912451,-13047.60808500293,-0.2924664471610784,7.473568600090776,1.747951972402751
82,2024-03-19 02:51:07.653,513.1924340629466,457.126377040217,2512.112084249076,-12759.48839763112,-0.236517143318348,7.152747507070864,2.792608655382017
83,2024-03-19 02:53:15.104,511.6547916015761,430.458889465267,3395.3716155575,-12339.49824507135,-0.1826727999226102,6.683926083094559,3.786823018316119
84,2024-03-19 02:55:19.854,509.76758018481,410.6709759876621,4193.591229605148,-11810.17683739826,-0.1358023425373975,6.092178265350321,4.685478398173392
85,2024-03-19 02:57:24.860,507.6621117492659,396.1811616193395,4911.758577575873,-11172.87046750944,-0.097749919946859,5.378968324205389,5.494224869138647
86,2024-03-19 02:59:32.900,505.4701204751655,385.5310661665123,5547.765905585938,-10422.22873198034,-0.0708559015227045,4.538285700962266,6.21066317794713
87,2024-03-19 03:01:40.703,503.4375452765462,377.4266787048382,6069.0458153836,-9589.52878420668,-0.0585594965447578,3.605224648583383,6.798008957656508
88,2024-03-19 03:03:45.224,501.7759462308304,370.0729386650398,6457.536412989058,-8714.34883334345,-0.0622319606102437,2.624318811554823,7.235751639370556
89,2024-03-19 03:05:50.145,500.5649306760779,361.2115746364509,6721.118277000039,-7790.391666182483,-0.0824476208395742,1.5887638005857,7.532597686555989
90,2024-03-19 03:07:59.451,499.8992793920097,348.2422222310947,6855.395890460752,-6804.892275943371,-0.1211561395238366,0.4845750612233795,7.68340262675416
91,2024-03-19 03:10:11.156,499.8956034415651,328.6887308865985,6844.495318887983,-5791.965642031211,-0.1787452416187601,-0.6496240563488355,7.670093489033949
92,2024-03-19 03:12:15.601,500.5173837814618,302.2322661290111,6697.577413552128,-4846.317112501956,-0.2488588598948667,-1.707481345357623,7.502972838595817
93,2024-03-19 03:14:17.220,501.6619798343309,267.127086934529,6428.650210147694,-3950.973895459341,-0.3304151388855272,-2.707813451745994,7.197767191899442
94,2024-03-19 03:16:22.891,503.305129780103,219.7106095741776,6026.17554172703,-3073.647180398649,-0.4258634782510662,-3.686443395041457,6.74130935988328
95,2024-03-19 03:18:33.722,505.3646184117351,156.9928275355853,5481.476520003018,-2230.557210986693,-0.5340991366983925,-4.624945231466418,6.123710152166874
96,2024-03-19 03:20:41.220,507.5363257028584,81.88474850107309,4838.620125209946,-1495.005460416138,-0.6445750663293854,-5.441653229812204,5.394852470622342
97,2024-03-19 03:22:43.544,509.5949865223847,-3.507934386180665,4130.427125418622,-883.241927684619,-0.7514176725063071,-6.118841202780712,4.591840060888069
98,2024-03-19 03:24:46.287,511.4651373057814,-102.1821864108299,3343.629963967182,-373.5866913187797,-0.8555564538341415,-6.680832368555129,3.699494008473036
99,2024-03-19 03:26:54.526,513.0406883449259,-218.4926747952444,2456.467282188176,36.99868699541513,-0.956727990815912,-7.131075856845982,2.692918580138351
100,2024-03-19 03:29:05.495,514.0973443486973,-349.8912328902709,1500.724641471994,319.1394952837877,-1.047281781702484,-7.437415354675473,1.607870704005647
101,2024-03-19 03:31:08.194,514.4777818169778,-482.7957113571009,578.0647444697099,452.3183390960091,-1.116178139514023,-7.578217616938377,0.5595383237243999
102,2024-03-19 03:33:07.515,514.2308334862282,-619.0751016125753,-327.4715330574419,457.6500899613221,-1.164763512734888,-7.577191852184378,-0.4703248857936911
103,2024-03-19 03:35:09.862,513.3408469063925,-763.516722064829,-1247.280112824882,335.8524099786224,-1.192415519950648,-7.435236271798177,-1.517613186846131
104,2024-03-19 03:37:24.686,511.6640457928661,-924.7152281566314,-2230.160810108476,55.16430462052597,-1.193395926305931,-7.117201357554212,-2.63829586168655
105,2024-03-19 03:39:36.925,509.4199629481745,-1080.782131155559,-3141.963804934544,-363.337057176464,-1.161315996884837,-6.647850787595392,-3.679660592968947
106,2024-03-19 03:41:37.909,506.9833928757525,-1217.959724752378,-3913.732557082303,-862.6887062329411,-1.101411868744911,-6.090918250729997,-4.562588281536615
107,2024-03-19 03:43:36.641,504.3867906830965,-1343.78998361052,-4599.060967549694,-1451.905914700208,-1.013262892193078,-5.43627393529757,-5.347906764641297
108,2024-03-19 03:45:41.459,501.6154744211126,-1462.844273891662,-5229.284584287212,-2165.727153700066,-0.8890205387386685,-4.645789993132717,-6.071231327955174
109,2024-03-19 03:47:55.058,498.8183258493973,-1570.783566100469,-5787.888666069398,-3021.333900764472,-0.7209164825804708,-3.701326205494784,-6.713297656068575
110,2024-03-19 03:50:05.281,496.47191081246,-1652.178928357209,-6205.609885914146,-3928.473796962382,-0.5239349955511691,-2.703192028430769,-7.193880665789826
111,2024-03-19 03:52:08.309,494.7661474460583,-1703.760186410819,-6477.469692261539,-4834.196134750784,-0.3104160416710016,-1.709801403099199,-7.506483888347456
112,2024-03-19 03:54:11.773,493.6758612372287,-1727.634724774704,-6625.419998646684,-5772.934556780451,-0.072743980895831,-0.683643485540604,-7.67566492876579
113,2024-03-19 03:56:19.643,493.2845422563878,-1720.095425039631,-6644.2789173041,-6757.338709729433,0.1936843637080301,0.3883932846417016,-7.694664743792948
114,2024-03-19 03:58:28.591,493.6798603770958,-1676.936483782115,-6525.081047135639,-7742.117866626788,0.4777948992148163,1.456242735690073,-7.552459206960204
115,2024-03-19 04:00:34.242,494.8000486314841,-1599.006864009445,-6278.433351308207,-8674.329273951767,0.763565731482756,2.462244730657923,-7.26092742384551
116,2024-03-19 04:02:39.357,496.5554303486178,-1485.513442873159,-5910.432439069998,-9557.06557759882,1.050519014556547,3.409743375890211,-6.826610537953147
117,2024-03-19 04:04:47.166,498.8765217164946,-1332.712287923936,-5416.689778883378,-10393.76192974559,1.33922057718706,4.302237860242395,-6.243765419849684
118,2024-03-19 04:06:55.543,501.5713493287876,-1142.764811144723,-4811.824623124506,-11150.75394879652,1.617401538788059,5.103735438281855,-5.529089173297929
119,2024-03-19 04:09:01.924,504.3849346775651,-922.002553998263,-4122.609577043196,-11799.085502992,1.872498558236937,5.784025800237548,-4.713697923764105
120,2024-03-19 04:11:04.444,507.0743514825363,-678.6505330678815,-3379.409934265735,-12323.48226444849,2.095432163646088,6.328054819046074,-3.833101535968057
121,2024-03-19 04:13:08.802,509.5827242081396,-405.5611466432365,-2564.620430077701,-12740.6952120365,2.290890920454807,6.754028385330146,-2.866002240401682
122,2024-03-19 04:15:17.020,511.7625585494652,-100.9359792488876,-1677.94457110984,-13041.07403608491,2.45371747351151,7.052302917471439,-1.811445871941
123,2024-03-19 04:17:24.983,513.3827032187528,221.0784676870016,-764.3296892493391,-13203.45943407276,2.571328143575288,7.202286684392472,-0.7223093684360582
124,2024-03-19 04:19:29.100,514.3281873865817,544.8607051493564,131.2181712849951,-13226.71859609847,2.637861400212231,7.204846784270038,0.3480641654291373
125,2024-03-19 04:21:32.010,514.6110890582459,870.5901531187371,1009.837347942221,-13119.0467178565,2.653955935990446,7.069550203108749,1.401190191952771
126,2024-03-19 04:23:36.741,514.2365834490192,1199.881143583381,1875.949832135325,-12878.93534659992,2.616910756998342,6.79558449543682,2.442589425302653
127,2024-03-19 04:25:42.913,513.2332771341789,1524.741478932698,2708.818184265219,-12506.73242269279,2.523015596029214,6.384743621958282,3.447503451958634
128,2024-03-19 04:27:48.553,511.7106395535429,1832.876026336478,3478.711711154206,-12014.20054649098,2.372591568583511,5.85099219042023,4.379956831422723
129,2024-03-19 04:29:54.097,509.8065569631763,2118.365937079405,4173.817252749325,-11410.26821606253,2.166263204260903,5.20480817358849,5.22526716638144
130,2024-03-19 04:32:01.188,507.6601101884517,2377.483364752934,4788.312556386234,-10697.2802639554,1.902419459419058,4.449668709027448,5.975851477693304
131,2024-03-19 04:34:08.711,505.4737211878119,2600.414027699454,5302.777862003376,-9893.589215240288,1.585556292242278,3.6060075725566,6.607287116949355
132,2024-03-19 04:36:14.185,503.4753610149728,2777.349128340023,5699.578139823687,-9032.410405453224,1.227534941869779,2.709365565059302,7.096901473329327
133,2024-03-19 04:38:19.173,501.8028355544884,2906.38379601459,5979.844030612476,-8122.135404698227,0.831138933318817,1.769032368134443,7.444902250434321
134,2024-03-19 04:40:26.575,500.5684979715434,2984.708974005074,6142.545013790545,-7159.004506744041,0.3934364546084295,0.7820111576724009,7.648857010069467
135,2024-03-19 04:42:36.156,499.9084955041053,3005.381985187421,6178.276445872116,-6163.056297269281,-0.0779911896161729,-0.230078101490734,7.695804791180465
136,2024-03-19 04:44:43.753,499.901328017002,2964.888871631345,6085.928194761269,-5186.627372218268,-0.5585964818744154,-1.213491353921602,7.582873016714323
137,2024-03-19 04:46:47.730,500.5051845220005,2866.327524853751,5877.819652541138,-4261.069220210816,-1.031570665133456,-2.136869930958146,7.32408138233943
138,2024-03-19 04:48:51.880,501.6622216780361,2709.004762610561,5557.625503420708,-3375.25481856587,-1.501365488036634,-3.011516872704604,6.922867847045121
139,2024-03-19 04:51:00.361,503.3387054568911,2485.596534890945,5116.23676775587,-2520.062734717016,-1.972963086047051,-3.84595469371453,6.366471612545554
140,2024-03-19 04:53:07.982,505.3405062897327,2205.208182469106,4577.114836817774,-1749.858231399406,-2.416020831321835,-4.586980568006007,5.683151422790031
141,2024-03-19 04:55:11.869,507.4377887312021,1880.971001320911,3969.278444015637,-1092.70436373233,-2.811973545222836,-5.208702648693111,4.908738678808305
142,2024-03-19 04:57:15.141,509.500857016279,1512.190190809504,3294.496253313072,-539.977527581896,-3.163439204898907,-5.720593603062111,4.044645324741607
143,2024-03-19 04:59:21.778,511.4150491568425,1091.463019462606,2543.044994023766,-88.27491079928024,-3.471552509602867,-6.126280476362643,3.077283440163194
144,2024-03-19 05:01:31.755,512.9851490608708,623.1142996900132,1726.906898279078,243.6189881059388,-3.723538711846321,-6.408771721717466,2.02069255300751
145,2024-03-19 05:03:36.877,513.9750554545826,145.5960021739103,914.9316478766376,430.5996035290412,-3.897582771584547,-6.548308169813956,0.9632294356694016
146,2024-03-19 05:05:37.461,514.3492182805385,-331.0491182613195,123.4744978056812,484.3048654057973,-3.996416501848475,-6.558473993548266,-0.0738104789521912
147,2024-03-19 05:07:38.995,514.0997659680097,-819.157480103627,-668.0164627964623,411.7963438996342,-4.023698614805271,-6.446282893901377,-1.117578938287683
148,2024-03-19 05:09:50.003,513.1213771683942,-1343.6687869972,-1497.331343775891,192.8353477347433,-3.968850597234937,-6.19152486476287,-2.219163994969091
149,2024-03-19 05:12:04.495,511.4056455202444,-1868.499884962033,-2304.733910448736,-179.0437562307692,-3.820180537896768,-5.792788312441932,-3.300580663551481
150,2024-03-19 05:14:09.091,509.2738610390188,-2331.545762029,-2997.411084290728,-649.3563041105208,-3.599432134192234,-5.308465543422503,-4.236665686910822
151,2024-03-19 05:16:08.420,506.8704831361583,-2744.798530807275,-3598.46409759779,-1204.65794006359,-3.315188930947399,-4.751011463996982,-5.056571592912779
152,2024-03-19 05:18:10.573,504.1985525515229,-3128.396263431061,-4139.668954535422,-1868.931393044977,-2.953985344716409,-4.097147169206585,-5.802634147868304
153,2024-03-19 05:20:18.533,501.3600874952617,-3478.397679889147,-4616.009621582371,-2655.344584906099,-2.504981438616307,-3.33633535538687,-6.467781732755767
154,2024-03-19 05:22:31.286,498.5925343993804,-3776.20600795342,-5002.879514179143,-3552.098125395629,-1.970876294688505,-2.48278428510901,-7.017377871883074
155,2024-03-19 05:24:35.029,496.3679647132612,-3986.452085136586,-5258.639185681247,-4444.93506264041,-1.419451278851068,-1.64577990297614,-7.390006152377305
156,2024-03-19 05:26:34.050,494.7012787959247,-4121.822266658493,-5405.468183097581,-5339.172986354103,-0.8496305251406695,-0.8193194624315796,-7.614135195793134
157,2024-03-19 05:28:38.580,493.5744800321081,-4188.86111948419,-5453.289495833247,-6294.456662735,-0.2227702812159591,0.0507623894609848,-7.703118399751532
158,2024-03-19 05:30:45.806,493.1584753435873,-4175.335540780445,-5390.847044532257,-7272.054598170367,0.4376584175345478,0.9271919226623502,-7.638533984832551
159,2024-03-19 05:32:56.536,493.5384390560248,-4073.311126820863,-5212.425504819586,-8257.468409947673,1.123092292681253,1.795356100859318,-7.409896401373306
160,2024-03-19 05:35:01.392,494.6388671815166,-3892.537571803313,-4938.927147984958,-9161.183818103107,1.770262010135611,2.576499664843952,-7.042569817050865
161,2024-03-19 05:37:04.060,496.3446202040241,-3637.35810049808,-4578.843347624239,-9996.01748576311,2.385798812341072,3.283155557656516,-6.54719174822131
162,2024-03-19 05:39:08.872,498.5930884317831,-3302.177193792346,-4128.047453312863,-10775.09018937804,2.978426005351503,3.926676280583454,-5.916355426426981
163,2024-03-19 05:41:17.092,501.274730820076,-2883.777210366187,-3587.02114582362,-11485.66488423395,3.538581305323874,4.495930073848347,-5.148377234652012
164,2024-03-19 05:43:16.947,503.9484296670471,-2431.040080237136,-3020.939164115191,-12054.81629037764,4.006255641879687,4.93440673042229,-4.334752763243505
165,2024-03-19 05:45:20.455,506.6882079944899,-1909.864506164138,-2388.807300246821,-12534.18753691387,4.421162961520103,5.284129448416501,-3.41561279652073
166,2024-03-19 05:47:27.470,509.2997800480416,-1325.424920661308,-1700.777904435861,-12904.3532268549,4.767120392689021,5.530151780892766,-2.403409464590609
167,2024-03-19 05:49:35.110,511.535000716779,-699.5677119580482,-985.4681324120418,-13143.54729870439,5.023634400208405,5.658033015036892,-1.338322840978031
168,2024-03-19 05:51:46.125,513.2676996401497,-29.68724381490665,-242.4020149062922,-13245.65887880048,5.184528411346792,5.664079365744991,-0.2177896758992889
169,2024-03-19 05:53:54.242,514.3034342877918,638.9865918658006,477.1558306343171,-13203.0341641123,5.236276181160674,5.549171121027507,0.8819619946696449
170,2024-03-19 05:55:59.932,514.6332563536316,1294.853689663842,1161.647231805434,-13025.20150049992,5.182572692109029,5.324523897878747,1.94301495158442
171,2024-03-19 05:58:03.870,514.2933346767368,1928.601806058378,1802.496619123413,-12721.39945684594,5.027431870341844,5.000618231738987,2.951608559703861
172,2024-03-19 06:00:09.199,513.3291354799148,2543.519156233894,2403.676821034013,-12290.47473263232,4.768540459170857,4.577844480634375,3.913841488223217
173,2024-03-19 06:02:15.896,511.8201335900121,3125.754862893659,2951.950338999512,-11736.99315542596,4.405871323008548,4.063329806347836,4.808598729637708
174,2024-03-19 06:04:22.687,509.9135371683606,3656.256830192118,3430.43544363062,-11075.54069200887,3.946819016836391,3.472769507459189,5.607704834787613
175,2024-03-19 06:06:29.069,507.7881812014057,4121.46091096117,3828.797647574461,-10322.30798620469,3.401127617747051,2.822209306220033,6.292405524714481
176,2024-03-19 06:08:35.132,505.6284409158152,4511.746526923785,4141.11810258912,-9492.518667430875,2.778663652777752,2.126190015475196,6.850456698010582
177,2024-03-19 06:10:41.014,503.6160097753109,4818.849188982633,4363.276313468137,-8602.162141236488,2.090474768095096,1.399444341172742,7.272018554482881
178,2024-03-19 06:12:47.372,501.9120004985989,5036.438473039877,4493.08742644053,-7664.146264591167,1.34570129718246,0.6538682877306802,7.550258029622274
179,2024-03-19 06:14:54.995,500.6588579224399,5157.959681797567,4528.392434752014,-6690.736805361103,0.5532206443569551,-0.0992524854734009,7.67814784451763
180,2024-03-19 06:17:03.272,499.9811419130201,5176.429575297594,4467.894726517056,-5705.991283540347,-0.2679730805532312,-0.8399134691308711,7.648929080571481
